CustomerID_Normalized,Orders,Revenue,FirstOrderDate,LastOrderDate,AOV,PurchaseFrequencyPerMonth,RepeatCustomer,CohortMonth,AcquisitionChannel,CustomerTier,ProjectedLTV,ModeledReturnRiskPct,Region
CUST-2024,7,669.08,2022-05-31,2023-11-16,95.58285714285715,0.3977570093457944,True,2022-05,Paid Social,Bronze,801.59,0.0,West
CUST-2025,11,1126.54,2022-10-09,2023-11-27,102.41272727272727,0.8057831325301205,True,2022-10,Organic,Bronze,1615.54,0.0,South
CUST-2026,8,991.95,2022-02-10,2023-06-19,123.99375,0.49131313131313126,True,2022-02,Paid Social,Bronze,483.15,25.0,South
CUST-2027,12,1110.89,2022-01-02,2023-10-30,92.57416666666667,0.5469265367316342,True,2022-01,Organic,Bronze,1502.46,0.0,East
CUST-2028,13,1654.52,2022-08-05,2023-12-17,127.27076923076923,0.7903999999999999,True,2022-08,Organic,Bronze,1352.33,8.0,East
CUST-2029,7,771.9,2022-01-03,2023-11-11,110.27142857142857,0.31386430678466076,True,2022-01,Organic,Bronze,812.56,0.0,North
CUST-2030,12,1554.23,2023-01-15,2023-11-30,129.51916666666668,1.14,True,2023-01,Paid Social,Gold,907.37,8.0,North
CUST-2031,4,430.87,2022-06-26,2023-09-10,107.7175,0.27511312217194567,True,2022-06,Search,Bronze,484.8,0.0,East
CUST-2032,8,945.0699999999999,2022-02-06,2023-08-09,118.13374999999999,0.4421818181818181,True,2022-02,Paid Social,Gold,698.76,0.0,West
CUST-2033,11,1582.8600000000001,2022-03-02,2023-12-20,143.89636363636365,0.5074355083459787,True,2022-03,Search,Bronze,1921.09,9.0,North
CUST-2034,9,1096.14,2022-12-20,2023-09-26,121.79333333333335,0.9736654804270463,True,2022-12,Search,Bronze,1034.59,11.0,East
CUST-2035,4,473.76,2023-04-15,2023-12-16,118.44,0.49430894308943085,True,2023-04,Search,Silver,216.82,0.0,South
CUST-2036,9,1105.62,2022-04-28,2023-10-13,122.84666666666665,0.5123595505617977,True,2022-04,Influencer,Bronze,832.37,22.0,East
CUST-2037,9,1061.0,2022-02-09,2023-11-09,117.88888888888889,0.428169014084507,True,2022-02,Organic,Bronze,577.76,11.0,East
CUST-2038,11,1111.7,2022-06-30,2023-11-07,101.06363636363636,0.6741935483870967,True,2022-06,Search,Bronze,643.7,18.0,South
CUST-2039,11,1409.06,2022-06-10,2023-12-14,128.09636363636363,0.6047016274864375,True,2022-06,Search,Gold,1241.26,0.0,South
CUST-2040,10,1914.27,2023-01-29,2023-10-15,191.427,1.1692307692307693,True,2023-01,Paid Social,Gold,2579.03,0.0,South
CUST-2041,11,1775.89,2022-03-16,2023-12-18,161.44454545454548,0.5200622083981338,True,2022-03,Paid Social,Bronze,1056.77,27.0,West
CUST-2042,10,1268.19,2022-04-22,2023-12-15,126.819,0.5041459369817578,True,2022-04,Search,Bronze,1508.51,10.0,West
CUST-2043,15,1460.44,2022-05-07,2023-11-19,97.36266666666667,0.8113879003558719,True,2022-05,Organic,Gold,1457.31,0.0,North
CUST-2044,6,539.35,2022-09-18,2023-12-07,89.89166666666667,0.4089686098654708,True,2022-09,Organic,Silver,730.05,0.0,East
CUST-2045,9,867.48,2022-05-09,2023-12-17,96.38666666666667,0.4653061224489795,True,2022-05,Influencer,Bronze,654.04,11.0,North
CUST-2046,10,1031.11,2023-01-15,2023-12-06,103.11099999999999,0.9325153374233128,True,2023-01,Organic,Bronze,1290.85,0.0,East
CUST-2047,11,801.34,2022-04-24,2023-12-13,72.84909090909092,0.5582637729549248,True,2022-04,Organic,Gold,518.53,18.0,East
CUST-2048,7,836.13,2023-01-13,2023-09-04,119.44714285714285,0.905531914893617,True,2023-01,Organic,Bronze,752.75,14.0,East
CUST-2049,10,1577.01,2022-12-09,2023-12-18,157.701,0.8106666666666666,True,2022-12,Paid Social,Gold,1151.93,0.0,West
CUST-2050,7,924.02,2022-09-14,2023-09-13,132.00285714285715,0.583013698630137,True,2022-09,Paid Social,Bronze,864.74,14.0,South
CUST-2051,9,862.19,2022-03-10,2023-11-05,95.7988888888889,0.45148514851485144,True,2022-03,Paid Social,Bronze,878.81,11.0,East
CUST-2052,10,1167.7,2022-09-27,2023-11-05,116.77000000000001,0.7506172839506172,True,2022-09,Search,Bronze,1036.29,0.0,South
CUST-2053,6,996.9200000000001,2022-09-21,2023-09-26,166.15333333333334,0.491644204851752,True,2022-09,Paid Social,Silver,719.28,17.0,South
CUST-2054,8,812.84,2022-09-01,2023-10-31,101.605,0.5708920187793427,True,2022-09,Paid Social,Bronze,633.58,38.0,East
CUST-2055,6,984.52,2022-02-23,2023-10-02,164.08666666666667,0.310732538330494,True,2022-02,Paid Social,Silver,412.79,17.0,South
CUST-2056,15,2422.36,2023-01-25,2023-11-10,161.49066666666667,1.572413793103448,True,2023-01,Paid Social,Bronze,1440.59,13.0,East
CUST-2057,10,1033.09,2022-05-01,2023-11-22,103.309,0.532399299474606,True,2022-05,Search,Bronze,1318.84,0.0,South
CUST-2058,11,1337.66,2022-02-28,2023-11-03,121.60545454545455,0.5446254071661237,True,2022-02,Paid Social,Bronze,907.99,0.0,East
CUST-2059,6,1032.03,2022-03-30,2023-08-30,172.005,0.35144508670520225,True,2022-03,Organic,Bronze,574.98,0.0,North
CUST-2060,11,1486.57,2022-11-01,2023-12-09,135.14272727272726,0.8277227722772277,True,2022-11,Paid Social,Bronze,1042.22,9.0,South
CUST-2061,13,1258.6200000000001,2022-03-05,2023-12-06,96.81692307692309,0.6155763239875389,True,2022-03,Organic,Bronze,901.2,8.0,East
CUST-2062,7,839.43,2022-11-04,2023-08-21,119.91857142857143,0.7312714776632302,True,2022-11,Influencer,Silver,481.62,14.0,East
CUST-2063,10,1128.52,2022-03-14,2023-10-22,112.852,0.5170068027210883,True,2022-03,Paid Social,Bronze,1129.88,0.0,South
CUST-2064,11,1096.36,2022-06-12,2023-11-11,99.6690909090909,0.6455598455598455,True,2022-06,Paid Social,Bronze,1459.66,0.0,North
CUST-2065,9,1004.1600000000001,2022-02-21,2023-11-05,111.57333333333334,0.4391653290529695,True,2022-02,Organic,Bronze,524.51,0.0,North
CUST-2066,7,1027.8600000000001,2022-01-14,2023-09-28,146.83714285714288,0.3415730337078652,True,2022-01,Paid Social,Gold,822.1,0.0,North
CUST-2067,15,2008.5900000000001,2022-03-28,2023-11-19,133.906,0.7574750830564784,True,2022-03,Paid Social,Bronze,1029.32,7.0,West
CUST-2068,13,1770.16,2022-01-01,2023-09-20,136.16615384615386,0.6292993630573248,True,2022-01,Paid Social,Bronze,1240.54,0.0,South
CUST-2069,11,1469.34,2022-03-06,2023-10-27,133.57636363636362,0.5564059900166389,True,2022-03,Organic,Silver,1742.71,0.0,East
CUST-2070,7,581.84,2022-03-02,2023-12-18,83.12,0.323896499238965,True,2022-03,Paid Social,Bronze,653.81,0.0,South
CUST-2071,12,1306.08,2022-04-15,2023-12-07,108.83999999999999,0.6059800664451827,True,2022-04,Paid Social,Bronze,1722.82,8.0,South
CUST-2072,16,2128.4,2022-02-24,2023-08-25,133.025,0.8875912408759123,True,2022-02,Paid Social,Silver,1361.68,0.0,North
CUST-2073,9,737.87,2022-02-10,2023-12-21,81.98555555555555,0.4023529411764706,True,2022-02,Organic,Bronze,694.45,11.0,North
CUST-2074,10,1014.56,2022-05-15,2023-11-05,101.45599999999999,0.562962962962963,True,2022-05,Search,Bronze,940.59,10.0,East
CUST-2075,10,1190.17,2022-06-29,2023-11-28,119.01700000000001,0.5868725868725868,True,2022-06,Organic,Bronze,1465.54,10.0,North
CUST-2076,7,949.14,2022-01-15,2023-11-30,135.59142857142857,0.3106569343065693,True,2022-01,Paid Social,Bronze,1011.58,0.0,East
CUST-2077,12,1054.21,2022-01-11,2023-12-13,87.85083333333334,0.5196581196581196,True,2022-01,Paid Social,Bronze,1374.13,0.0,West
CUST-2078,7,872.33,2022-08-04,2023-09-08,124.61857142857143,0.5306733167082294,True,2022-08,Paid Social,Bronze,999.77,14.0,South
CUST-2079,8,821.3100000000001,2022-01-07,2023-11-13,102.66375000000001,0.35976331360946745,True,2022-01,Paid Social,Bronze,457.82,0.0,South
CUST-2080,8,1569.08,2022-05-27,2023-06-23,196.135,0.6188295165394402,True,2022-05,Paid Social,Bronze,1172.82,0.0,South
CUST-2081,11,1137.81,2022-05-28,2023-11-17,103.43727272727273,0.6204081632653061,True,2022-05,Organic,Bronze,1207.44,9.0,North
CUST-2082,8,1429.98,2022-03-30,2023-10-23,178.7475,0.4244328097731239,True,2022-03,Paid Social,Bronze,646.6,12.0,East
CUST-2083,10,929.47,2022-01-10,2023-10-12,92.947,0.4742589703588143,True,2022-01,Search,Bronze,460.93,0.0,South
CUST-2084,15,1466.14,2022-01-19,2023-11-13,97.74266666666668,0.6867469879518071,True,2022-01,Paid Social,Bronze,683.34,7.0,South
CUST-2085,17,2286.85,2022-05-01,2023-10-25,134.5205882352941,0.9517495395948434,True,2022-05,Paid Social,Bronze,2761.15,0.0,West
CUST-2086,11,1084.12,2022-07-23,2023-12-16,98.55636363636363,0.6531250000000001,True,2022-07,Influencer,Bronze,627.31,9.0,South
CUST-2087,8,970.0699999999999,2022-08-12,2023-11-15,121.25874999999999,0.5275488069414316,True,2022-08,Paid Social,Bronze,735.76,0.0,East
CUST-2088,10,1235.17,2022-03-21,2023-11-29,123.51700000000001,0.4911147011308562,True,2022-03,Paid Social,Bronze,1679.11,0.0,West
CUST-2089,7,849.2,2022-03-11,2023-10-23,121.31428571428572,0.35945945945945945,True,2022-03,Influencer,Bronze,687.54,14.0,West
CUST-2090,11,1219.86,2022-01-28,2023-12-19,110.89636363636363,0.48393632416787263,True,2022-01,Paid Social,Bronze,841.44,9.0,North
CUST-2091,10,1292.6200000000001,2022-10-15,2023-11-29,129.262,0.7396593673965937,True,2022-10,Influencer,Bronze,575.86,0.0,East
CUST-2092,9,1027.5,2022-04-27,2023-11-27,114.16666666666667,0.4717241379310344,True,2022-04,Paid Social,Silver,570.71,0.0,East
CUST-2093,10,785.28,2022-02-02,2023-10-30,78.52799999999999,0.47798742138364775,True,2022-02,Paid Social,Bronze,423.51,0.0,South
CUST-2094,12,1350.28,2022-06-17,2023-08-06,112.52333333333333,0.8769230769230769,True,2022-06,Search,Bronze,859.15,0.0,West
CUST-2095,16,1672.53,2022-02-21,2023-11-06,104.533125,0.7794871794871795,True,2022-02,Paid Social,Bronze,873.45,0.0,West
CUST-2096,15,1761.22,2022-01-22,2023-12-17,117.41466666666666,0.6561151079136691,True,2022-01,Search,Bronze,1772.14,0.0,North
CUST-2097,10,1586.8000000000002,2022-02-03,2023-11-07,158.68,0.4727838258164852,True,2022-02,Influencer,Bronze,1047.37,20.0,East
CUST-2098,7,754.7199999999999,2022-09-18,2023-10-06,107.81714285714284,0.5541666666666667,True,2022-09,Search,Bronze,773.7,0.0,East
CUST-2099,11,1381.15,2022-01-13,2023-12-11,125.55909090909091,0.4790830945558739,True,2022-01,Organic,Bronze,1740.05,0.0,South
CUST-2100,14,1671.83,2022-01-13,2023-12-10,119.41642857142857,0.6106169296987087,True,2022-01,Paid Social,Silver,1793.12,0.0,East
CUST-2101,8,820.13,2022-02-28,2023-12-14,102.51625,0.3712977099236641,True,2022-02,Search,Bronze,1065.54,0.0,West
CUST-2102,14,1959.07,2022-09-05,2023-12-13,139.9335714285714,0.915268817204301,True,2022-09,Organic,Bronze,1928.68,14.0,North
CUST-2103,8,855.41,2022-02-26,2023-11-24,106.92625,0.381789638932496,True,2022-02,Organic,Bronze,1067.18,0.0,East
CUST-2104,12,1647.08,2022-05-27,2023-11-30,137.25666666666666,0.6596745027124773,True,2022-05,Organic,Silver,1545.33,17.0,West
CUST-2105,5,534.41,2022-04-07,2023-07-13,106.88199999999999,0.3282937365010799,True,2022-04,Paid Social,Silver,426.09,0.0,East
CUST-2106,11,1663.9199999999998,2022-04-12,2023-07-09,151.26545454545453,0.7365638766519824,True,2022-04,Paid Social,Silver,1814.27,0.0,West
CUST-2107,5,558.11,2022-02-24,2023-11-07,111.622,0.24437299035369772,True,2022-02,Organic,Bronze,720.63,0.0,North
CUST-2108,16,1733.7,2022-02-27,2023-10-26,108.35625,0.801317957166392,True,2022-02,Paid Social,Silver,1973.77,0.0,East
CUST-2109,6,513.1,2022-02-09,2023-10-30,85.51666666666667,0.2899841017488076,True,2022-02,Search,Bronze,668.06,0.0,East
CUST-2110,10,1603.47,2022-07-15,2023-10-11,160.347,0.6696035242290749,True,2022-07,Search,Bronze,2023.93,10.0,East
CUST-2111,11,1272.76,2022-02-15,2023-11-09,115.70545454545454,0.5282780410742496,True,2022-02,Search,Bronze,1234.65,0.0,East
CUST-2112,13,1614.01,2022-01-09,2023-12-05,124.15461538461538,0.5678160919540229,True,2022-01,Organic,Bronze,1705.37,0.0,South
CUST-2113,12,1658.8799999999999,2023-01-03,2023-10-19,138.23999999999998,1.2579310344827586,True,2023-01,Search,Silver,1637.63,0.0,East
CUST-2114,6,493.20000000000005,2023-02-25,2023-09-05,82.2,0.9450777202072539,True,2023-02,Organic,Bronze,552.55,0.0,East
CUST-2115,13,1275.7,2022-06-18,2023-12-07,98.13076923076923,0.7345724907063196,True,2022-06,Paid Social,Bronze,1115.05,8.0,North
CUST-2116,9,750.3,2022-02-26,2023-10-06,83.36666666666666,0.4653061224489795,True,2022-02,Organic,Gold,922.06,0.0,West
CUST-2117,3,640.5,2022-11-11,2023-07-27,213.5,0.3521235521235521,True,2022-11,Paid Social,Bronze,331.61,0.0,West
CUST-2118,12,1696.44,2022-10-26,2023-11-22,141.37,0.9282442748091603,True,2022-10,Organic,Bronze,928.36,0.0,South
CUST-2119,9,1541.82,2022-05-04,2023-10-16,171.31333333333333,0.5152542372881356,True,2022-05,Paid Social,Bronze,1326.28,0.0,North
CUST-2120,7,709.69,2022-06-12,2023-12-04,101.38428571428572,0.39334565619223655,True,2022-06,Organic,Silver,851.4,0.0,East
CUST-2121,5,271.11,2023-04-16,2023-11-02,54.222,0.7562189054726367,True,2023-04,Organic,Bronze,148.56,0.0,East
CUST-2122,7,840.61,2022-05-02,2023-11-27,120.08714285714287,0.3700869565217391,True,2022-05,Search,Silver,568.8,29.0,West
CUST-2123,12,1109.37,2022-07-14,2023-09-05,92.44749999999999,0.8706443914081144,True,2022-07,Search,Silver,757.47,8.0,North
CUST-2124,7,749.72,2022-08-27,2023-10-30,107.10285714285715,0.49488372093023253,True,2022-08,Paid Social,Bronze,355.62,0.0,South
CUST-2125,16,2251.1,2022-05-14,2023-09-23,140.69375,0.976706827309237,True,2022-05,Organic,Bronze,1801.69,6.0,South
CUST-2126,9,1213.52,2023-01-18,2023-12-09,134.83555555555554,0.8392638036809815,True,2023-01,Paid Social,Gold,1529.77,0.0,North
CUST-2127,7,1046.1,2022-11-24,2023-10-03,149.44285714285712,0.6777070063694267,True,2022-11,Paid Social,Bronze,912.8,0.0,East
CUST-2128,10,1178.28,2022-01-19,2023-10-06,117.828,0.4856230031948881,True,2022-01,Paid Social,Bronze,561.16,0.0,East
CUST-2129,10,928.86,2022-06-17,2023-11-22,92.886,0.5801526717557252,True,2022-06,Organic,Bronze,1288.41,0.0,North
CUST-2130,8,695.2,2022-02-27,2023-12-17,86.9,0.3690440060698027,True,2022-02,Search,Bronze,363.07,0.0,South
CUST-2131,8,807.9399999999999,2022-07-22,2023-11-18,100.99249999999999,0.5014432989690721,True,2022-07,Organic,Bronze,478.31,0.0,East
CUST-2132,10,1120.93,2022-05-11,2023-12-21,112.093,0.5152542372881356,True,2022-05,Search,Bronze,793.91,10.0,North
CUST-2133,8,1151.97,2022-04-12,2023-12-03,143.99625,0.40465890183028286,True,2022-04,Organic,Bronze,1163.77,0.0,North
CUST-2134,5,470.61,2022-07-12,2023-09-28,94.122,0.3423423423423423,True,2022-07,Paid Social,Bronze,487.07,0.0,North
CUST-2135,9,1163.99,2022-05-13,2023-11-14,129.3322222222222,0.496551724137931,True,2022-05,Paid Social,Bronze,959.51,11.0,West
CUST-2136,12,1517.58,2022-05-26,2023-12-18,126.46499999999999,0.6377622377622377,True,2022-05,Paid Social,Bronze,1624.29,0.0,North
CUST-2137,7,725.93,2022-06-30,2023-11-24,103.7042857142857,0.4148148148148148,True,2022-06,Paid Social,Gold,449.82,14.0,East
CUST-2138,9,607.97,2022-05-31,2023-11-25,67.55222222222223,0.5029411764705882,True,2022-05,Paid Social,Bronze,311.87,0.0,North
CUST-2139,8,1094.92,2023-01-21,2023-12-05,136.865,0.7623824451410658,True,2023-01,Organic,Bronze,509.8,0.0,West
CUST-2140,13,1508.21,2022-03-12,2023-11-07,116.01615384615386,0.6521452145214521,True,2022-03,Search,Bronze,1743.75,8.0,East
CUST-2141,9,1022.9499999999999,2022-07-23,2023-12-02,113.6611111111111,0.5493975903614458,True,2022-07,Search,Silver,1008.01,0.0,East
CUST-2142,8,818.71,2022-04-19,2023-12-19,102.33875,0.3986885245901639,True,2022-04,Influencer,Silver,363.54,62.0,East
CUST-2143,11,1472.49,2022-05-25,2023-11-10,133.86272727272728,0.6250467289719627,True,2022-05,Organic,Bronze,747.73,9.0,East
CUST-2144,12,1172.02,2022-02-17,2023-11-22,97.66833333333334,0.5664596273291925,True,2022-02,Organic,Bronze,975.96,0.0,West
CUST-2145,11,1138.23,2023-03-17,2023-11-24,103.47545454545455,1.3217391304347825,True,2023-03,Paid Social,Silver,824.73,9.0,North
CUST-2146,7,724.22,2022-02-23,2023-11-08,103.46000000000001,0.34102564102564104,True,2022-02,Influencer,Bronze,295.98,14.0,North
CUST-2147,9,701.47,2022-04-01,2023-10-09,77.94111111111111,0.49120287253141826,True,2022-04,Search,Silver,605.67,0.0,East
CUST-2148,11,1362.77,2022-03-02,2023-11-25,123.88818181818182,0.5274447949526814,True,2022-03,Paid Social,Silver,975.72,18.0,South
CUST-2149,5,763.22,2022-01-04,2023-06-14,152.644,0.28842504743833014,True,2022-01,Search,Gold,357.42,0.0,South
CUST-2150,13,1169.3200000000002,2022-01-20,2023-12-20,89.94769230769232,0.5645714285714285,True,2022-01,Search,Silver,931.36,0.0,East
CUST-2151,9,1096.26,2022-02-18,2023-12-15,121.80666666666667,0.4108108108108108,True,2022-02,Influencer,Bronze,464.81,22.0,West
CUST-2152,12,1786.34,2022-06-16,2023-11-16,148.86166666666665,0.7028901734104045,True,2022-06,Paid Social,Silver,1969.46,0.0,East
CUST-2153,7,1085.0,2022-04-18,2023-11-05,155.0,0.3753086419753086,True,2022-04,Paid Social,Bronze,658.7,0.0,West
CUST-2154,11,984.89,2022-08-07,2023-12-19,89.53545454545454,0.6688,True,2022-08,Organic,Silver,594.33,0.0,South
CUST-2155,9,986.63,2023-01-07,2023-09-21,109.62555555555555,1.06046511627907,True,2023-01,Paid Social,Bronze,561.21,11.0,East
CUST-2156,11,1093.81,2022-10-22,2023-11-30,99.43727272727273,0.825679012345679,True,2022-10,Paid Social,Bronze,652.51,9.0,West
CUST-2157,7,807.9,2022-09-20,2023-12-19,115.41428571428571,0.4666666666666667,True,2022-09,Organic,Bronze,801.07,0.0,South
CUST-2158,7,614.08,2022-11-20,2023-07-04,87.72571428571429,0.9374449339207048,True,2022-11,Paid Social,Bronze,453.78,0.0,North
CUST-2159,13,1233.41,2022-09-28,2023-11-18,94.87769230769231,0.9477218225419664,True,2022-09,Search,Bronze,1076.31,0.0,West
CUST-2160,13,1913.71,2022-05-16,2023-12-21,147.20846153846153,0.6755555555555556,True,2022-05,Influencer,Bronze,630.56,8.0,North
CUST-2161,11,1448.3799999999999,2022-03-07,2023-11-15,131.67090909090908,0.5402261712439419,True,2022-03,Paid Social,Gold,1309.47,9.0,East
CUST-2162,10,1439.69,2022-01-11,2023-08-12,143.969,0.5250431778929188,True,2022-01,Search,Silver,1353.81,10.0,North
CUST-2163,17,2965.03,2022-01-02,2023-11-04,174.41352941176473,0.7690476190476191,True,2022-01,Organic,Bronze,1754.21,6.0,North
CUST-2164,14,1590.32,2022-03-10,2023-09-11,113.5942857142857,0.7724137931034483,True,2022-03,Paid Social,Gold,844.7,0.0,West
CUST-2165,8,1069.35,2022-01-31,2023-12-06,133.66875,0.3602962962962963,True,2022-01,Paid Social,Silver,1015.93,0.0,North
CUST-2166,14,2006.61,2022-01-03,2023-12-03,143.3292857142857,0.608,True,2022-01,Influencer,Silver,1194.29,29.0,West
CUST-2167,15,1877.13,2023-03-13,2023-11-04,125.14200000000001,1.9240506329113922,True,2023-03,Organic,Silver,1636.58,7.0,West
CUST-2168,8,1226.6,2022-02-03,2023-12-17,153.325,0.35607613469985355,True,2022-02,Organic,Bronze,1557.58,0.0,West
CUST-2169,11,1266.6,2022-07-24,2023-09-19,115.14545454545454,0.7905437352245862,True,2022-07,Paid Social,Bronze,1615.52,0.0,East
CUST-2170,13,1266.82,2022-03-11,2023-12-03,97.44769230769231,0.6243285939968404,True,2022-03,Search,Gold,592.07,8.0,West
CUST-2171,14,1507.8,2022-01-29,2023-09-17,107.7,0.7128978224455611,True,2022-01,Search,Bronze,1763.13,0.0,West
CUST-2172,10,1612.1699999999998,2022-01-07,2023-12-03,161.21699999999998,0.43678160919540227,True,2022-01,Organic,Bronze,1267.46,0.0,West
CUST-2173,10,868.92,2022-04-12,2023-10-28,86.892,0.5380530973451326,True,2022-04,Paid Social,Silver,900.97,0.0,North
CUST-2174,12,1551.15,2022-03-16,2023-12-16,129.26250000000002,0.5691107644305772,True,2022-03,Search,Bronze,1079.07,8.0,South
CUST-2175,7,882.04,2022-01-06,2023-12-21,126.00571428571428,0.29762237762237764,True,2022-01,Search,Silver,900.91,0.0,South
CUST-2176,12,1149.45,2022-01-12,2023-11-29,95.78750000000001,0.531004366812227,True,2022-01,Paid Social,Gold,838.42,8.0,North
CUST-2177,18,2039.07,2022-05-21,2023-12-19,113.28166666666667,0.946712802768166,True,2022-05,Organic,Bronze,1051.59,6.0,East
CUST-2178,12,1404.24,2022-02-16,2023-10-29,117.02,0.58743961352657,True,2022-02,Paid Social,Gold,832.63,8.0,North
CUST-2179,18,1716.36,2022-02-20,2023-12-15,95.35333333333332,0.8240963855421686,True,2022-02,Paid Social,Bronze,1575.0,0.0,East
CUST-2180,10,1106.32,2022-04-15,2023-12-03,110.63199999999999,0.5083612040133779,True,2022-04,Paid Social,Gold,1474.4,0.0,West
CUST-2181,14,1018.19,2022-02-24,2023-11-12,72.72785714285715,0.6787878787878788,True,2022-02,Search,Bronze,1084.18,7.0,East
CUST-2182,9,812.34,2022-01-06,2023-12-05,90.26,0.39141630901287555,True,2022-01,Search,Bronze,821.85,0.0,West
CUST-2183,18,2545.32,2022-01-04,2023-11-29,141.40666666666667,0.7873381294964029,True,2022-01,Influencer,Bronze,956.18,22.0,East
CUST-2184,11,1465.4099999999999,2022-03-30,2023-12-12,133.2190909090909,0.5367576243980738,True,2022-03,Search,Bronze,1927.71,0.0,West
CUST-2185,14,1311.41,2022-10-10,2023-10-18,93.67214285714286,1.1379679144385026,True,2022-10,Paid Social,Silver,1439.03,7.0,South
CUST-2186,7,955.9399999999999,2022-04-05,2023-11-19,136.56285714285713,0.3582491582491582,True,2022-04,Paid Social,Gold,1013.34,0.0,East
CUST-2187,10,1196.89,2022-06-14,2023-11-08,119.68900000000001,0.5925925925925926,True,2022-06,Organic,Bronze,617.14,20.0,North
CUST-2188,12,1205.29,2022-02-11,2023-11-29,100.44083333333333,0.5552511415525114,True,2022-02,Search,Gold,962.91,0.0,East
CUST-2189,7,635.04,2023-03-17,2023-11-09,90.72,0.8941176470588235,True,2023-03,Paid Social,Bronze,643.22,14.0,North
CUST-2190,11,1242.99,2022-02-19,2023-11-26,112.99909090909091,0.5176470588235295,True,2022-02,Organic,Bronze,1548.99,0.0,West
CUST-2191,11,1120.3700000000001,2022-04-21,2023-12-04,101.85181818181819,0.5639123102866779,True,2022-04,Organic,Silver,1008.3,9.0,East
CUST-2192,7,943.44,2022-01-01,2023-11-21,134.77714285714288,0.3084057971014493,True,2022-01,Paid Social,Gold,1326.79,0.0,West
CUST-2193,8,1185.43,2022-05-07,2023-10-06,148.17875,0.4694980694980695,True,2022-05,Paid Social,Bronze,1143.88,0.0,North
CUST-2194,16,2197.2799999999997,2022-01-09,2023-11-26,137.32999999999998,0.7080058224163027,True,2022-01,Paid Social,Bronze,1965.56,6.0,East
CUST-2195,16,1978.83,2022-01-22,2023-12-14,123.676875,0.7028901734104046,True,2022-01,Paid Social,Bronze,859.2,12.0,North
CUST-2196,8,799.39,2022-05-08,2023-10-10,99.92375,0.46679462571976965,True,2022-05,Paid Social,Bronze,1119.85,0.0,East
CUST-2197,11,1009.21,2022-02-05,2023-11-02,91.74636363636364,0.5257861635220126,True,2022-02,Paid Social,Bronze,687.65,9.0,North
CUST-2198,11,1200.29,2022-01-02,2023-12-13,109.11727272727272,0.470323488045007,True,2022-01,Paid Social,Silver,1109.02,0.0,East
CUST-2199,8,1299.6200000000001,2022-04-11,2023-11-10,162.45250000000001,0.420034542314335,True,2022-04,Search,Gold,559.5,25.0,East
CUST-2200,10,834.7,2022-03-14,2023-09-14,83.47,0.5527272727272726,True,2022-03,Paid Social,Bronze,903.1,0.0,East
CUST-2201,9,922.0699999999999,2022-08-14,2023-12-21,102.45222222222222,0.5527272727272727,True,2022-08,Organic,Bronze,485.54,22.0,West
CUST-2202,8,991.71,2022-04-12,2023-10-10,123.96375,0.44460694698354664,True,2022-04,Paid Social,Silver,709.03,0.0,South
CUST-2203,11,1458.09,2022-07-22,2023-10-23,132.55363636363634,0.7285403050108932,True,2022-07,Paid Social,Bronze,1308.4,0.0,South
CUST-2204,10,1198.45,2022-06-05,2023-11-01,119.845,0.5902912621359223,True,2022-06,Paid Social,Bronze,617.37,0.0,East
CUST-2205,10,1515.09,2022-03-19,2023-09-10,151.509,0.5619223659889094,True,2022-03,Organic,Silver,1469.67,0.0,West
CUST-2206,5,694.32,2023-01-25,2023-08-22,138.864,0.7238095238095238,True,2023-01,Organic,Bronze,845.52,0.0,South
CUST-2207,7,699.63,2022-01-19,2023-10-01,99.94714285714285,0.34267310789049915,True,2022-01,Paid Social,Silver,346.92,0.0,South
CUST-2208,15,1828.16,2022-09-08,2023-12-09,121.87733333333334,0.9956331877729258,True,2022-09,Paid Social,Bronze,1458.81,0.0,South
CUST-2209,8,973.52,2023-01-11,2023-10-27,121.69,0.8386206896551723,True,2023-01,Organic,Bronze,600.12,12.0,South
CUST-2210,11,1122.49,2022-02-12,2023-11-13,102.04454545454546,0.5225,True,2022-02,Paid Social,Gold,633.6,0.0,South
CUST-2211,9,807.1999999999999,2022-01-18,2023-11-23,89.68888888888888,0.40533333333333327,True,2022-01,Organic,Bronze,572.83,11.0,North
CUST-2212,17,2591.91,2022-02-01,2023-12-19,152.46529411764706,0.7522561863173216,True,2022-02,Paid Social,Silver,1835.06,6.0,North
CUST-2213,17,1815.89,2022-02-03,2023-11-02,106.81705882352942,0.8100313479623824,True,2022-02,Paid Social,Silver,1703.2,0.0,South
CUST-2214,8,789.72,2022-02-14,2023-12-20,98.715,0.3602962962962963,True,2022-02,Influencer,Bronze,433.33,0.0,North
CUST-2215,12,1244.31,2022-04-25,2023-12-05,103.6925,0.6183050847457627,True,2022-04,Search,Bronze,895.49,0.0,East
CUST-2216,8,1191.33,2022-06-06,2023-10-19,148.91625,0.48542914171656687,True,2022-06,Influencer,Bronze,593.41,38.0,South
CUST-2217,9,1413.96,2022-03-28,2023-11-29,157.10666666666668,0.4470588235294118,True,2022-03,Search,Bronze,1370.69,11.0,South
CUST-2218,6,526.0,2022-11-05,2023-09-17,87.66666666666667,0.5753943217665616,True,2022-11,Organic,Bronze,584.04,0.0,South
CUST-2219,13,1715.32,2022-01-14,2023-11-13,131.9476923076923,0.5907324364723467,True,2022-01,Influencer,Silver,677.57,8.0,West
